title,company,location,salary,job_type,description,posted_date
Telecaller Construction Company,india realstate,"Greaternoida - Bisrakh Jalalpur, Delta 1, Greater Noida Extention West, Ecotech 1 + 1 more","10,000 - 15,000",Full Time Jobs,"BPO/ Telecaller - Incoming, Outgoing, Sales, AR-Telecaller/-Medical-Billing","01 Feb 2025, 09:40 AM"
Hindi Telecallers,HITECH ENGINEERS FIRM,Chennai - Kolathur,"12,000 - 15,000",Full Time Jobs,"BPO/ Telecaller - Incoming, Outgoing, Domestic, Sales","31 Jan 2025, 08:28 PM"
Tele caller,Not mentioned,Tenkasi - Courtrallam,"25,000 - 26,000",Full Time Jobs,BPO/ Telecaller,"31 Jan 2025, 05:56 PM"
Full-Time Female Data Caller,SV INSTITUTE,"Kanchipuram - Chinna Kanchipuram, Orikkai, Sirukaveripakkam, Pillaiyarpalayam + 1 more","8,000 - 15,000",Full Time Jobs,"BPO/ Telecaller - Incoming, Voice","31 Jan 2025, 05:56 PM"
Tele Calling Executive,Rajalakshmi Eduverse,Chennai - Mylapore,"15,000 - 30,000",Full Time Jobs,"BPO/ Telecaller - Voice, Sales","30 Jan 2025, 07:48 PM"
Female tele caller Req,Not mentioned,"Fatehabad - Maturam Colony, Jagjivan Pura, Sunder Nagar, NH-10","7,000 - 10,000",Full Time Jobs,BPO/ Telecaller,"29 Jan 2025, 10:27 PM"
Female Telecaller,Not mentioned,"Chennai - Valasaravakkam, Alwartirunagar","10,000 - 20,000",Full Time Jobs,BPO/ Telecaller,"29 Jan 2025, 08:12 PM"
Telecaller BPO,Marketsof1,"Chennai - Little Mount, Alandur, Ekkattuthangal","10,000 - 22,000",Full Time Jobs,"BPO/ Telecaller - Outgoing, Domestic, Voice, Sales","29 Jan 2025, 05:37 PM"
Telesales executive,Prime Gold Jeet India Co.,Delhi - Mundka,"10,000 - 15,000",Full Time Jobs,"BPO/ Telecaller - Outgoing, Domestic, Voice, Sales","29 Jan 2025, 05:16 PM"
sales exceutive,Haulmaxx Engineering India PVt LTd,Chennai - Parrys,"14,000 - 15,000",Full Time Jobs,BPO/ Telecaller - Sales,"29 Jan 2025, 12:03 PM"
SALES HEAD,KARKAL,Neyveli - Indira Nagar,"10,000 - 18,000",Full Time Jobs,"BPO/ Telecaller - Incoming, Outgoing, Sales","29 Jan 2025, 11:50 AM"
Senior Telecaller Sales,Not mentioned,"Delhi - Rani Bagh, Shakur Basti, Mahindra Park, Shakurpur","10,000 - 18,000",Full Time Jobs,BPO/ Telecaller,"29 Jan 2025, 12:19 AM"
Business Development ExecutiveManager,THENDRAL UPVC,Erode - Gobichettipalayam,"15,000 - 20,000",Full Time Jobs,BPO/ Telecaller - Sales,"28 Jan 2025, 09:29 PM"
Process Analyst,Not mentioned,Chennai - Guindy,"15,000 - 20,000",Full Time Jobs,BPO/ Telecaller - Sales,"28 Jan 2025, 04:07 PM"
Telecaller executive,Not mentioned,Indore - Chhavni,"7,000 - 10,000",Full Time Jobs,BPO/ Telecaller,"28 Jan 2025, 03:53 PM"
Sr. Telecaller,IAT Technologies,Chennai - Guindy Industrial Estate,"25,000 - 35,000",Full Time Jobs,"BPO/ Telecaller - Incoming, Outgoing, Domestic, Voice + 1 more","28 Jan 2025, 03:27 PM"
Wanted immediate joiners,Not mentioned,"Chennai - T.Nagar, Saidapet, Nandanam, Teynampet + 1 more","15,000 - 18,000",Full Time Jobs,BPO/ Telecaller,"28 Jan 2025, 11:28 AM"
tele caller,lalroy studios,"Chennai - Virugambakkam, Valasaravakkam, Vadapalani, Koyambedu","10,000 - 11,000",Full Time Jobs,"BPO/ Telecaller - Outgoing, Others, Non-Technical","28 Jan 2025, 11:26 AM"
Office call,Not mentioned,Mayurbhanj - Baripada,"8,500 - 9,000",Full Time Jobs,BPO/ Telecaller,"27 Jan 2025, 04:03 PM"
OPENING FOR TELE CALLER & FIELD EXECUTIVE FOR BANKING COLLECTIONS,LEADERS,"Chennai - CIT Nagar, T Nagar, Vadapalani","13,000 - 20,000",Full Time Jobs,"BPO/ Telecaller - Incoming, Outgoing, Recovery-Collection","27 Jan 2025, 02:54 PM"
sales men for medical wholesale,PRIYA PHARMA,"Ahmedabad - Ashram road, Ellisbridge","10,000 - 15,000",Full Time Jobs,BPO/ Telecaller - Sales,"27 Jan 2025, 12:40 PM"
TELECALLERS WANTED URGENTLY FOR SEMI-VOICE PROCESS,Not mentioned,"Chennai - Kodungaiyur, Madhavaram, Thiruvika Nagar, Perambur + 1 more","11,000 - 15,000",Full Time Jobs,BPO/ Telecaller,"27 Jan 2025, 10:07 AM"
Microsoft account,Not mentioned,"Chennai - Pallavaram Kundrathur Road, Velachery","15,000 - 16,000",Full Time Jobs,BPO/ Telecaller,"23 Jan 2025, 09:34 PM"
Technical Telecaller,Blackfox Embedded Solutions,"Erode - Erode Fort, Erode-Karur road, Bhavani, Perundurai + 1 more","10,000 - 10,000",Full Time Jobs,"BPO/ Telecaller - Sales, AR-Telecaller/-Medical-Billing, Technical","23 Jan 2025, 12:31 PM"
Female Academic Tell caller wanted in Salem,Adithya IT Solutions Pvt Ltd – Salem,Salem - Narasothipatti,"10,000 - 12,000",Full Time Jobs,BPO/ Telecaller,"23 Jan 2025, 04:34 AM"
Telesales executive,LEEWAY BPO,"Delhi - Mayapuri, Subhash Nagar, Moti Nagar, Sagar Pur + 1 more","15,000 - 25,000",Full Time Jobs,"BPO/ Telecaller - Incoming, Outgoing, Domestic, Voice + 1 more","22 Jan 2025, 07:27 PM"
Telecaller - Telugu voice,Right Placements,Chennai - Nungambakkam High Road,"14,000 - 15,000",Full Time Jobs,"BPO/ Telecaller - Incoming, Domestic","22 Jan 2025, 04:57 PM"
Business Development Intern,All Time Design,Chennai - Anna Nagar Extension,"10,000 - 15,000",Internships,BPO/ Telecaller - Sales,"22 Jan 2025, 12:27 PM"
Banking sales executive,SBI CARDS,Chennai - Mylapore,"18,000 - 22,000",Full Time Jobs,"BPO/ Telecaller - Voice, Sales","21 Jan 2025, 07:46 PM"
sales manager,Athena,Mumbai - Marol,"20,000 - 30,000",Full Time Jobs,BPO/ Telecaller - Sales,"20 Jan 2025, 10:30 PM"
Female Telecaller with Fluent English Speaking Skills,mozal Video Factory,Vasaivirar - Rustomjee Global City,"10,000 - 15,000",Full Time Jobs,BPO/ Telecaller - AR-Telecaller/-Medical-Billing,"20 Jan 2025, 02:25 PM"
Tele calling,ICCS,Chennai - Anna Salai,"10,000 - 15,000",Full Time Jobs,BPO/ Telecaller - Incoming,"20 Jan 2025, 01:47 PM"
Tele Sales Executive,Not mentioned,"Chennai - Navallur, Pallavaram Kundrathur Road, Pammal, Sholinganallur","15,000 - 28,000",Full Time Jobs,BPO/ Telecaller,"20 Jan 2025, 10:17 AM"
Sales representative,The viral trees,"Delhi - Rohini, Rohini Sector 15","10,000 - 14,000",Full Time Jobs,BPO/ Telecaller - Sales,"20 Jan 2025, 10:10 AM"
Telecalling sales,Not mentioned,Coimbatore - Race Course Road,"12,000 - 15,000",Full Time Jobs,BPO/ Telecaller,"20 Jan 2025, 09:43 AM"
General Insurance Co Telecalling outbond and inbound process,Not mentioned,"Navimumbai - Vashi, CBD Belapur, Ghansoli, Seawoods + 1 more","18,000 - 19,000",Full Time Jobs,"BPO/ Telecaller - Incoming, Outgoing, Voice, Sales","17 Jan 2025, 06:45 PM"
Tele Caller Sales,Tyariexamki,Delhi - Uttam Nagar,"12,000 - 20,000",Full Time Jobs,"BPO/ Telecaller - Outgoing, Domestic, Voice, Sales","14 Jan 2025, 06:54 PM"
Telesales officer,Not mentioned,Chennai - Aminjikarai,"10,000 - 15,000",Full Time Jobs,BPO/ Telecaller,"14 Jan 2025, 10:14 AM"
Tele-calling Exe,Not mentioned,"Bangalore - Bellahalli, Agrahara-Yelahanka","15,000 - 20,000",Full Time Jobs,BPO/ Telecaller,"11 Jan 2025, 10:04 AM"
TELECALLER EXECUTIVE,GOOD INSURANCE BROKERS,Chennai - Anna Nagar,"16,000 - 17,000",Full Time Jobs,"BPO/ Telecaller - Outgoing, Domestic, Voice","10 Jan 2025, 08:39 PM"
voice process,Altrust Consultant,"Navimumbai - Airoli, Vashi, Rabale, Thane Belapur Road + 1 more","10,000 - 20,000",Full Time Jobs,"BPO/ Telecaller - Incoming, Outgoing, Domestic, Voice","10 Jan 2025, 01:04 PM"
Tamil Telecaller,Sivaara Biotech Pvt Ltd,Delhi - Nehru Enclave,"18,000 - 19,000",Full Time Jobs,"BPO/ Telecaller - Incoming, Outgoing, Domestic, AR-Telecaller/-Medical-Billing","09 Jan 2025, 09:57 PM"
BPO Telecalling,Not mentioned,"Coimbatore - Ambarampalayam, Edayarpalayam, Saibaba Colony, Gandhi Nagar + 1 more","12,000 - 15,000",Full Time Jobs,BPO/ Telecaller,"09 Jan 2025, 08:24 PM"
Customer Relationship Officer Fresher,Ishwarya,Chennai - Porur,"10,000 - 20,000",Full Time Jobs,"BPO/ Telecaller - Domestic, Voice, Non-Technical","08 Jan 2025, 07:40 PM"
TELE SALES EXECUTIVE,MONEY WIZFINANCIAL SERVICES,Delhi - Dwarka Mor,"12,000 - 18,000",Full Time Jobs,"BPO/ Telecaller - Outgoing, Domestic, AR-Telecaller/-Medical-Billing","08 Jan 2025, 04:55 PM"
customer service,Not mentioned,"Navimumbai - Airoli, Ghansoli, Rabale, Thane Belapur Road","12,000 - 35,000",Full Time Jobs,BPO/ Telecaller,"08 Jan 2025, 04:35 PM"
customer service represtative,Atreus Consultant,Navimumbai - Airoli,"10,700 - 17,000",Full Time Jobs,"BPO/ Telecaller - Incoming, AR-Telecaller/-Medical-Billing","08 Jan 2025, 12:20 PM"
Business Development Executive - Digital Marketing,Groarz Branding Solutions,Nagercoil - Chetti Kulam,"12,000 - 13,000",Full Time Jobs,"BPO/ Telecaller - Sales, Non-Technical","08 Jan 2025, 09:55 AM"
Tele callers,Sks,Chennai - Teynampet,"12,000 - 15,500",Full Time Jobs,"BPO/ Telecaller - Incoming, Outgoing, Domestic, Voice","07 Jan 2025, 05:44 PM"
Temarketing Excutive,LeadWhiz Business Solutions,"Chennai - OMR, Thiruvanmiyur, Chromepet","15,000 - 20,000",Full Time Jobs,BPO/ Telecaller,"07 Jan 2025, 04:56 PM"
Telemarketing Executive,Urban Landmark,Bangalore - Basaveshwara Nagar,"15,000 - 18,000",Full Time Jobs,"BPO/ Telecaller - Voice, Sales","07 Jan 2025, 07:59 AM"
"Telecalling, Team leader",Not mentioned,Chennai - Vyasarpadi,"13,500 - 18,500",Full Time Jobs,BPO/ Telecaller,"06 Jan 2025, 11:47 PM"
Hiring US Lead Generation Process at Mahape,BPO,Navimumbai - Mahape,"15,000 - 22,000",Full Time Jobs,"BPO/ Telecaller - International, Voice","06 Jan 2025, 10:59 AM"
Tele Caller - Hiring For MAAC,Not mentioned,"Mumbai - Dadar, Kalyan West, Borivali, Bandra West + 1 more","12,000 - 20,000",Full Time Jobs,"BPO/ Telecaller - Outgoing, Sales","05 Jan 2025, 09:30 PM"
Customer Service Executive - Telecaller,Couch And Decor,"Chennai - Injambakkam, Neelankarai, Sholinganallur, Panaiyur + 1 more","12,000 - 14,000",Full Time Jobs,"BPO/ Telecaller - Incoming, Outgoing, Domestic, Voice","04 Jan 2025, 03:01 PM"
Telesales executive,Vizza insurance broking service,Chennai - Koyambedu,"12,000 - 15,000",Full Time Jobs,"BPO/ Telecaller - Domestic, Voice, Sales","03 Jan 2025, 09:38 PM"
field officer,lobb logistics pvt ltd,Chennai - Sriperumbudur,"15,000 - 21,000",Full Time Jobs,"BPO/ Telecaller - Sales, Support","03 Jan 2025, 03:44 PM"
TELESALES EXECUTIVES,VPRIME INNOVATIONS,Chennai - Ambattur,"12,000 - 15,000",Full Time Jobs,BPO/ Telecaller,"03 Jan 2025, 03:01 PM"
Team leaders and businesss development officers,Not mentioned,"Chennai - Arumbakkam, Kodambakkam, Vadapalani, Choolaimedu + 1 more","8,000 - 18,000",Full Time Jobs,"BPO/ Telecaller - Outgoing, Voice","02 Jan 2025, 05:38 PM"
Telesales For Insurance Required Urgently,Not mentioned,"Chennai - Vadapalani, Anna Nagar, KK Nagar, Guindy + 1 more","12,000 - 20,000",Full Time Jobs,BPO/ Telecaller,"02 Jan 2025, 01:33 PM"
Telesales executive,SuMed Healthcare,Chennai - Kolathur,"7,000 - 13,000",Full Time Jobs,"BPO/ Telecaller - Incoming, Outgoing, Non-Voice","02 Jan 2025, 01:28 PM"
Hiring for BPO telecaller,Not mentioned,Thailand,"11,111 - 12,111",Work Abroad,BPO/ Telecaller,"02 Jan 2025, 10:59 AM"
Hiring for BPO telecaller,Not mentioned,Thailand,"11,111 - 12,111",Work Abroad,BPO/ Telecaller,"02 Jan 2025, 10:51 AM"
Urgent opening For Tele Sales Tele calling,Neetu,"Thane - Kapurbawdi, Majiwada, Thane West","10,000 - 15,000",Full Time Jobs,"BPO/ Telecaller - Incoming, Outgoing, Domestic, Sales","27 Dec 2024, 09:34 AM"
Tele callers need urgen,Not mentioned,"Bangalore - Nagarabhavi 2nd Stage, Vijaya Nagar","13,000 - 15,000",Full Time Jobs,BPO/ Telecaller,"27 Dec 2024, 09:20 AM"
"Need Sale executive, Telecallers, Marketing manager, Sales manager",Not mentioned,"Chennai - Ashok Nagar, Vadapalani, Kodambakkam, KK Nagar + 1 more","10,000 - 50,000",Full Time Jobs,BPO/ Telecaller,"26 Dec 2024, 02:21 PM"
Immediate Openings for Telecaller,ASV Manpower Consultancy Pvt Ltd,"Chennai - Kundrathur, Kundrathur Road","12,000 - 13,000",Full Time Jobs,BPO/ Telecaller - International,"26 Dec 2024, 02:14 PM"
Hindi Caller,SAMS Kappal Groups,"Chennai - Santhome, Mylapore, Adyar, Royapettah + 1 more","10,000 - 18,000",Full Time Jobs,"BPO/ Telecaller - Outgoing, Voice","26 Dec 2024, 01:08 PM"
Direct selling company,Not mentioned,Chennai - Poonamallee,"15,000 - 25,000",Full Time Jobs,BPO/ Telecaller,"26 Dec 2024, 10:39 AM"
tele callers,saggio insurance broker pvt ltd,Delhi - Moti Nagar,"13,000 - 20,000",Full Time Jobs,BPO/ Telecaller,"25 Dec 2024, 12:21 PM"
salesman for retail,Chandigarh interior hub,"Mohali - Zirakpur Patiala Road, Ambala Chandigarh Expressway","10,000 - 15,000",Full Time Jobs,BPO/ Telecaller - Sales,"24 Dec 2024, 04:30 PM"
visa consultant,Apex group of companies,Chennai - Vadapalani,"10,000 - 15,000",Full Time Jobs,"BPO/ Telecaller - International, Voice, AR-Telecaller/-Medical-Billing, Technical","24 Dec 2024, 12:43 PM"
Telecalling executive,zaizonbposolutions,"Chennai - Redhills, Thiruvallur, Ambattur, Veppampattu + 1 more","10,000 - 15,000",Full Time Jobs,"BPO/ Telecaller - Outgoing, Domestic, Voice, Support","23 Dec 2024, 08:24 PM"
Post Technical Support Executive,Modern Informatics,Mumbai - Ghansoli,"12,000 - 12,456",Full Time Jobs,BPO/ Telecaller - Technical,"22 Dec 2024, 07:32 PM"
Tele Marketing Executive Female Only,Not mentioned,"Mumbai - Borivali, King Circle, Kalyan West, Mulund West + 1 more","13,000 - 15,000",Full Time Jobs,"BPO/ Telecaller - Outgoing, Sales","22 Dec 2024, 07:08 PM"
Telemarketing Executive,Everyday Banking & Financial Solutions,"Gudiyatham - Bosepet, Gopalapuram, MBS Nagar, Chedukkarai + 1 more","10,000 - 15,000",Full Time Jobs,"BPO/ Telecaller - Outgoing, Domestic, Voice","22 Dec 2024, 12:42 PM"
B2B sales,BlueBellvine,"Bangalore - Hosapalaya, Muneshwara Nagar","22,000 - 25,000",Full Time Jobs,BPO/ Telecaller - Sales,"22 Dec 2024, 12:03 AM"
TeleCaller Executive,Softlogic Systems Pvt Ltd,"Chennai - KK Nagar, Koyambedu, Vadapalani, Porur","15,000 - 25,000",Full Time Jobs,BPO/ Telecaller,"21 Dec 2024, 07:35 PM"
Product Advisor,Not mentioned,Chennai - Nungambakkam,"17,000 - 18,000",Full Time Jobs,"BPO/ Telecaller - Incoming, Outgoing, Domestic, Voice","20 Dec 2024, 02:14 PM"
Walk in for telecaller & marketing executive- chennai.,360Degreeinfo pvt ltd,Chennai - Kodambakkam,"12,000 - 20,000",Full Time Jobs,"BPO/ Telecaller - Voice, Sales","19 Dec 2024, 02:58 PM"
Urgently hiring for Telecaller,Sairam Voice Processes,Viluppuram - Gingee,"15,000 - 25,000",Full Time Jobs,"BPO/ Telecaller - Incoming, Outgoing, Domestic, Voice","19 Dec 2024, 10:18 AM"
Tele Caller Executive - Females,Not mentioned,"Mumbai - Andheri West, Bhandup West, Malad, Panvel + 1 more","12,000 - 21,000",Full Time Jobs,"BPO/ Telecaller - Incoming, Outgoing, Sales","19 Dec 2024, 08:32 AM"
urgently required female tele caller,HO,"Chennai - Egmore, Triplicane, Royapettah, Mount Road","12,000 - 15,000",Full Time Jobs,BPO/ Telecaller,"18 Dec 2024, 07:48 PM"
Telecaller for office,Client First Solutions LLP,Delhi - Kailash Colony,"9,000 - 10,000",Full Time Jobs,BPO/ Telecaller - AR-Telecaller/-Medical-Billing,"17 Dec 2024, 09:35 PM"
business development executive,Trance home india services pvt ltd,Chennai - Guindy,"12,000 - 15,000",Full Time Jobs,BPO/ Telecaller - Voice,"17 Dec 2024, 05:35 PM"
Medical representative,CLINILAUNCH BUSINESS SOLUTIONS,Chennai,"20,000 - 23,500",Full Time Jobs,BPO/ Telecaller - Sales,"17 Dec 2024, 03:19 PM"
Telecaller and sales executive,Not mentioned,Coimbatore,"10,000 - 11,000",Full Time Jobs,BPO/ Telecaller,"16 Dec 2024, 09:58 PM"
SALES COORDINATOR,Not mentioned,Delhi,"20,000 - 24,000",Full Time Jobs,"BPO/ Telecaller - Incoming, Outgoing, Voice, Sales","16 Dec 2024, 09:33 PM"
TELECALLING EXECUTIVE,Not mentioned,Delhi,"10,000 - 22,000",Full Time Jobs,BPO/ Telecaller,"16 Dec 2024, 09:33 PM"
Social Worker,The Healer Foundation,Chennai,"10,000 - 15,000",Full Time Jobs,"BPO/ Telecaller - Incoming, Outgoing, Others","16 Dec 2024, 07:59 PM"
Telesales executive,Not mentioned,Chennai,"18,000 - 20,000",Full Time Jobs,BPO/ Telecaller,"16 Dec 2024, 10:15 AM"
Freshers Inside Sales - Hindi speaking Male&Female,blazers.io,Tirunelveli,"10,000 - 10,001",Full Time Jobs,BPO/ Telecaller - Sales,"14 Dec 2024, 10:27 PM"
HIndi Voice Process,Imarque Solutions,Chennai,"12,000 - 15,000",Full Time Jobs,"BPO/ Telecaller - Incoming, Outgoing, Domestic","13 Dec 2024, 11:53 PM"
TELECALLER DOMESTIC,PAYMYCHOICE INDIA PVT LTD,Chennai,"15,000 - 25,000",Full Time Jobs,"BPO/ Telecaller - Incoming, Outgoing, Domestic, Sales","13 Dec 2024, 08:28 PM"
Sales Executives & Tele Callers,valued people,Chennai,"13,000 - 20,000",Full Time Jobs,"BPO/ Telecaller - Voice, Sales","13 Dec 2024, 07:40 PM"
Urgently need for Female admin for Salem,adithya it solutions,Salem,"8,000 - 10,000",Full Time Jobs,BPO/ Telecaller,"12 Dec 2024, 09:47 AM"
Telecaller Executive - Female,DharFintech Pvt Ltd,Chennai,"10,000 - 15,000",Full Time Jobs,"BPO/ Telecaller - Outgoing, Voice, Sales","11 Dec 2024, 05:46 PM"
Telecaller Executive,Ultrafly Solutions Private Limited,Coimbatore,"10,000 - 11,000",Full Time Jobs,"BPO/ Telecaller - Domestic, Sales, Technical","09 Dec 2024, 08:06 PM"
AR callers,Not mentioned,Chennai,"17,500 - 25,000",Full Time Jobs,BPO/ Telecaller,"07 Dec 2024, 09:52 AM"
corporate customer care,PROFESSIONAL COURIER NETWORK LIMITED,Chennai,"10,000 - 15,000",Full Time Jobs,"BPO/ Telecaller - Incoming, Outgoing, Domestic","05 Dec 2024, 08:37 PM"
Sales coordinator,Not mentioned,Hyderabad,"8,000 - 10,000",Full Time Jobs,BPO/ Telecaller,"05 Dec 2024, 02:44 PM"
Tele Counselor - MAAC - Females,Not mentioned,Mumbai,"13,000 - 20,000",Full Time Jobs,"BPO/ Telecaller - Incoming, Outgoing, Sales","05 Dec 2024, 12:30 PM"
"Telesales, Lead Generation",Tronospolicyaa Financial Solution Pvt Ltd,Mumbai,"12,000 - 15,000",Full Time Jobs,"BPO/ Telecaller - Outgoing, Sales","05 Dec 2024, 12:28 PM"
telecalling bpo,Not mentioned,"Chennai - Tharamani, Besant Nagar, CIT Nagar, Ashok Nagar + 1 more","17,800 - 20,500",Full Time Jobs,telecalling bpo,"04 Dec 2024, 06:35 PM"
Sales Consultant,Renault,"Chennai - Ambattur, Ambattur Industrial Estate","15,000 - 30,000",Full Time Jobs,Sales Consultant,"04 Dec 2024, 06:25 PM"
Tele Sales Kannada Speaking,Nate Commercial Laundry Equipment,Chennai - Ambattur Industrial Estate,"12,000 - 15,000",Full Time Jobs,Tele Sales Kannada Speaking,"04 Dec 2024, 04:15 PM"
Telesales Executive - Mumbai,Not mentioned,"Mumbai - Bhandup West, Ghatkopar West, Mulund West, Kalyan West + 1 more","16,000 - 20,000",Full Time Jobs,Telesales Executive - Mumbai,"04 Dec 2024, 03:06 PM"
Telecalling Executive,Rajan Dental Institute,Chennai - Mylapore,"15,000 - 25,000",Full Time Jobs,Telecalling Executive,"04 Dec 2024, 12:43 PM"
Tamil voice process immediate hiring,Not mentioned,"Chennai - Koyambedu, Vadapalani","12,000 - 15,000",Full Time Jobs,Tamil voice process immediate hiring,"04 Dec 2024, 10:52 AM"
Customer support representative,Megaaopes Solution,Bangalore - Banasavadi,"13,000 - 15,000",Full Time Jobs,Customer support representative,"03 Dec 2024, 08:55 PM"
telecalling and office work,RBM MESPAY SERIVECS PVT LTD,"Chennai - Ayapakkam-Ambattur, Nayapakkam, Thiruverkadu, Ambattur + 1 more","12,000 - 15,000",Full Time Jobs,telecalling and office work,"03 Dec 2024, 08:17 PM"
telecalling for loan sales,FUTHURE SOLUTIONZ,Chennai - Egmore,"13,000 - 35,000",Full Time Jobs,telecalling for loan sales,"03 Dec 2024, 08:03 PM"
Female Telesales Executive,T.S. Mahalingam & Sons,"Chennai - Royapettah, Greams Road","12,000 - 20,000",Full Time Jobs,Female Telesales Executive,"02 Dec 2024, 09:51 PM"
Maximise Your AR Analyst Potentialm,Green Success Infotech,"Chennai - Besant Nagar, Alandur, Guindy","15,000 - 45,000",Full Time Jobs,Maximise Your AR Analyst Potentialm,"02 Dec 2024, 12:20 PM"
BPO TELECALLER,Rupeefriend,Delhi - Peeragarhi,"10,000 - 20,000",Full Time Jobs,BPO TELECALLER,"01 Dec 2024, 09:01 PM"
TELE CALLING AND BPO,TALKATHON CONSULTANCY PVT LTD,"Karur - Aravakurichi, Gandhigramam, Kulithalai, Thanthonimalai + 1 more","12,000 - 15,000",Full Time Jobs,TELE CALLING AND BPO,"30 Nov 2024, 11:49 AM"
Telesales Executive,Backfills Human resource india,Bangalore - Whitefield,"17,000 - 21,000",Full Time Jobs,Telesales Executive,"29 Nov 2024, 07:19 PM"
telecaller car loan top up,Vishwabandhu Financial Services,Bangalore - Basavanagudi,"10,000 - 11,000",Full Time Jobs,telecaller car loan top up,"29 Nov 2024, 06:58 PM"
Malayalam calling,Not mentioned,Coimbatore - ATT Colony,"9,000 - 10,000",Full Time Jobs,Malayalam calling,"29 Nov 2024, 01:24 PM"
Collection Telecaller,ARRISE BPO SOLUTION,Mumbai - Nagothane,"17,000 - 18,000",Full Time Jobs,Collection Telecaller,"28 Nov 2024, 11:46 PM"
Telecalling Executive,THE LEPROSY MISSION TRUST INDIA,"Chennai - Guindy, Alandur","15,000 - 18,000",Full Time Jobs,Telecalling Executive,"28 Nov 2024, 02:03 PM"
Travel Executive Intern,ATW STAYS (OPC) PRIVATE LIMITED,"Delhi - Fateh Nagar, Tilak Nagar, Janakpuri, Hari Nagar + 1 more","5,000 - 7,000",Full Time Jobs,Travel Executive Intern,"28 Nov 2024, 11:10 AM"
