title,company,location,salary,job_type,description,posted_date
Two Wheeler Sales Executive,Vayalat Motors Pvt Ltd,"Kochi - Ernakulam, Vyttila, Mulamthuruthy, Chottanikkara + 1 more","14,000 - 18,000",Full Time Jobs,Sales - Automobile,"02 May 2025, 02:53 PM"
Telecaller Candidate,Baldota Motors / Panvel Industrial Fastners Pvt Lt,"Navimumbai - Sector 18, Panvel, Sector 18 Kamothe, Sector 17 Vashi + 2 more","10,000 - 18,000",Full Time Jobs,"Sales - Insurance, Retail, Automobile, Telecom","02 May 2025, 02:21 PM"
F&B Manager,Hotel The Royal Vista,Varanasi - Sigra,"11,000 - 18,000",Full Time Jobs,Sales - Food-and-Beverage-Sales,"02 May 2025, 01:27 PM"
SALES EXECUTIVE || IMMEDIATE HIRING || SALARY UPTO 50000,WINSPARK INNOVATIONS LEARNING PRIVATE LIMITED,"Thane - Betwade Gaon, Dharamveer Nagar, Glaxo Smith Kline Limited, Kasarvadavali + 1 more","28,000 - 50,000",Full Time Jobs,Sales,"02 May 2025, 12:45 PM"
Relationship officer,Not mentioned,"Kumbakonam - Thiruvalanjuli, Cholapuram, Karuppur, Neerathanallur + 1 more","15,000 - 25,000",Full Time Jobs,Sales,"02 May 2025, 12:41 PM"
Sales executive,Not mentioned,Nagpur - 8 Mile,"15,000 - 16,000",Full Time Jobs,Sales,"02 May 2025, 12:40 PM"
Field sales officer,HDB FINANCIAL SERVICES,Muzaffarpur - Full City,"15,000 - 17,000",Full Time Jobs,Sales,"02 May 2025, 12:38 PM"
Business Development Executive,Digisculpt Technologies Pvt Ltd,Vadodara - Vadsar,"20,000 - 21,000",Full Time Jobs,"Sales - IT, B2B-sales","02 May 2025, 11:42 AM"
Sales Executive - Showroom,Diya Enterprises,Coimbatore - Saibaba Colony,"15,000 - 18,000",Full Time Jobs,"Sales - Others, Retail","02 May 2025, 11:11 AM"
Job Opportunity - Work From Home | Software Code Promotion,Levatus Wellness Pvt Ltd,"Durgapur - Benachity, Bidhannagar, City Center, Fuljhore + 1 more","5,000 - 25,000",Full Time Jobs,Sales,"02 May 2025, 10:49 AM"
Wanted Sales person for Electrical and plumbing shop,Not mentioned,"Madurai - Bethaniyapuram, Arapalayam","10,000 - 11,000",Full Time Jobs,Sales,"02 May 2025, 10:47 AM"
Marketing and Sales Executive for Real Estate Company,Hausline Realtors Pvt Ltd,"Noida - Sector 62, Sector 63","20,000 - 25,000",Full Time Jobs,Sales - Real-estate,"02 May 2025, 10:36 AM"
Business Development Associate,Wayspire Ed-Tech Private Limited,Gurgaon - South City 1,"15,000 - 18,000",Full Time Jobs,Sales,"02 May 2025, 10:35 AM"
field sales executive,Suraksha Security System,Delhi - Lawrence Road,"15,000 - 20,000",Full Time Jobs,Sales - B2B-sales,"02 May 2025, 10:25 AM"
Wanted Sales Executive,Genuine Promoters,"Trichy - Cantonment, KK Nagar, Kajamalai, Woraiyur + 1 more","10,000 - 15,000",Full Time Jobs,"Sales - Real-estate, B2B-sales","02 May 2025, 06:30 AM"
Relationship Manager - Sales Executive,FBTS ES,"Coimbatore - Trichy Road, Gandhipuram","18,000 - 22,000",Full Time Jobs,"Sales - Banking-&-Financial-Services, B2B-sales","01 May 2025, 10:45 PM"
Slaes Coordinator,Advance Petrochemical Limited,"Ahmedabad - Narol Road, Narol, Isanpur, Vatva Isanpur Road + 1 more","15,000 - 18,000",Full Time Jobs,"Sales - Others, Industrial-Sales","01 May 2025, 08:52 PM"
For Freshers and Experiences real estate,IMPERIA STRUCTURES LTD,"Noida - Noida Extension, Sector 100, Sector 145, Sector 15 + 1 more","16,000 - 25,000",Full Time Jobs,Sales,"01 May 2025, 07:04 PM"
Real estate Telecaller,Span India Realtor,Pune - Bavdhan,"15,000 - 20,000",Full Time Jobs,Sales - Real-estate,"01 May 2025, 07:01 PM"
pre sales,Ltr proprty,"Pune - Hinjawadi Phase I, Hinjawadi Phase II, Hinjewadi Rajiv Gandhi Infotech Park","15,000 - 16,000",Full Time Jobs,Sales,"01 May 2025, 07:01 PM"
SALES EXECUTIVE FOR LUBRICANTS,Not mentioned,"Amritsar - New Amritsar Colony, Katra Sher Singh","12,000 - 15,000",Full Time Jobs,Sales,"01 May 2025, 06:26 PM"
Van Sales Executive,VR The Home Grown,Trivandrum - Pothencode,"10,000 - 15,000",Full Time Jobs,"Sales - FMCG, Consumer Durables, Food-and-Beverage-Sales","01 May 2025, 03:23 PM"
Business Development Executive,Pathway Academic Resource Private Limited,Vadodara - Subhanpura,"15,000 - 25,000",Full Time Jobs,Sales - Others,"01 May 2025, 03:02 PM"
SALES EXECUTIVE || IMMEDIATE HIRING || SALARY UPTO 50000,WINSPARK INNOVATIONS LEARNING PRIVATE LIMITED,"Vadodara - Bill-Chansad Road, Dumad, Jetaipura, Khanpur Village + 1 more","28,000 - 50,000",Full Time Jobs,Sales,"01 May 2025, 03:02 PM"
IMMEDIATE HIRING Sales Executive,Nippen ELectrical Instruments Co.,"Vadodara - Ajwa Road, Akota Road, Alaknanda society, Alkapuri + 1 more","20,000 - 40,000",Full Time Jobs,"Sales - Health, Real-estate, IT, Banking-&-Financial-Services + 27 more","01 May 2025, 03:02 PM"
SALES EXECUTIVE || IMMEDIATE HIRING || SALARY UPTO 50000,WINSPARK INNOVATIONS LEARNING PRIVATE LIMITED,"Mohali - Mullanpur, Phase 7, Sector 106, Sector 125 + 1 more","28,000 - 50,000",Full Time Jobs,Sales,"01 May 2025, 02:52 PM"
Experienced and confident individuals for office,Shree Shyam Apex Realty,Mohali - Aerocity,"15,000 - 50,000",Full Time Jobs,Sales - Real-estate,"01 May 2025, 02:47 PM"
Sales Manager,Refos Energy Private Limited,"Kozhikode - Govindapuram, Mankavu","20,000 - 25,000",Full Time Jobs,Sales,"01 May 2025, 01:52 PM"
Field Marketing Executive,Not mentioned,Kolkata - Lake Town,"10,000 - 20,000",Full Time Jobs,Sales - B2B-sales,"01 May 2025, 12:58 PM"
Telecalling Executive,Admonz pvt ltd,Amritsar - Ranjit Avenue,"12,000 - 15,000",Full Time Jobs,Sales - Telecom,"01 May 2025, 10:50 AM"
SALES EXECUTIVES-SHOWROOM SALES ONLY,Rakesh Marble And Granite,"Palakkad - Akathethara, Chakkanthara, Jainmedu, Kanjikode + 1 more","12,000 - 13,000",Full Time Jobs,Sales,"01 May 2025, 10:04 AM"
Counter Sales,Nature's Basket,"Bangalore - Koramangala 5th Block, Bellandur","15,000 - 17,000",Full Time Jobs,Sales - Retail,"01 May 2025, 09:24 AM"
Business Development Associate,TraviYo,Noida - Sector-6,"15,000 - 25,000",Full Time Jobs,"Sales - IT, B2B-sales, B2B-sales","01 May 2025, 09:20 AM"
Business Development Associate,TraviYo,Noida - Sector-6,"20,000 - 25,000",Full Time Jobs,Sales - B2B-sales,"01 May 2025, 09:19 AM"
Wanted Sales Executives for marketing Advertisement Space,Kanaratech,Udupi - Manipal,"25,000 - 30,000",Full Time Jobs,"Sales - Real-estate, B2B-sales","01 May 2025, 09:09 AM"
Business development executive,Not mentioned,"Bangalore - JP Nagar Phase 5, JP Nagar Phase 6","15,000 - 70,000",Full Time Jobs,Sales,"01 May 2025, 01:07 AM"
Business Development Manager-Europe IT STaffing,Meerab group,Bangalore - 100 Feet Road-Koramangala,"30,000 - 80,000",Full Time Jobs,Sales,"30 Apr 2025, 09:56 PM"
field sales,Sambhav,"Shamli - Jhinjhana, Dayanand Nagar, Majra Road, Kandhla + 1 more","12,000 - 15,000",Full Time Jobs,"Sales - Others, B2B-sales, Retail","30 Apr 2025, 08:02 PM"
Salesman Artificial Jewellery Wholesale,hari chand subhash chand,"Delhi - Sadar bazar, Sadar Bazaar","12,000 - 16,000",Full Time Jobs,Sales - B2B-sales,"30 Apr 2025, 07:28 PM"
Sales excutiv,Not mentioned,"Bhagalpur - Nathnagar, Kahalgaon, Naugachia, Sahibganj + 1 more","15,000 - 30,000",Full Time Jobs,Sales,"30 Apr 2025, 04:37 PM"
Sales Executive - Furniture,Chera Home Junction,Coimbatore - Sundarapuram,"15,000 - 20,000",Full Time Jobs,"Sales - Retail, Electronics-sales","30 Apr 2025, 02:16 PM"
Team leader,Finfortune Private Limited Company,Chennai - Vadapalani,"20,000 - 25,000",Full Time Jobs,"Sales - Health, Banking-&-Financial-Services, Insurance","30 Apr 2025, 01:43 PM"
TELECALLING CUM OFFICE ASSITANT,SD ENTEPRISES,"Nashik - CIDCO, New Cidco, Canada Corner, Deepali Nagar + 1 more","8,000 - 10,000",Full Time Jobs,Sales - IT,"30 Apr 2025, 01:40 PM"
 Field Assistant Trainee,Bharat Financial Inclusion Limited,"Deoria - Gauri Bazar, Salempur, Barhaj, Bhatni Bazar + 1 more","13,750 - 18,775",Full Time Jobs,Sales - Banking-&-Financial-Services,"30 Apr 2025, 12:05 PM"
Telesales Executive,Sonbarsa,"Noida - Sector 24, Sector 60, Sector 16A","13,000 - 30,000",Full Time Jobs,"Sales - Banking-&-Financial-Services, Telecom","30 Apr 2025, 10:59 AM"
team member & store manager,CK BAKERY,Chennai - Tiruvottiyur,"15,000 - 25,000",Full Time Jobs,"Sales - Food-and-Beverage-Sales, Retail","30 Apr 2025, 12:54 AM"
Need female staff for Pharma company for sales and marketing department,Not mentioned,Panchkula - Pinjore,"8,000 - 15,000",Full Time Jobs,Sales,"29 Apr 2025, 10:44 PM"
Business Associate,Not mentioned,"Mayurbhanj - Baripada, Betnoti, Chitrada, Udala + 1 more","25,000 - 55,000",Full Time Jobs,Sales,"29 Apr 2025, 10:12 PM"
Sales man for field job needed in cattle feed,Not mentioned,Jalandhar - Adampur,"25,000 - 26,000",Full Time Jobs,Sales,"29 Apr 2025, 08:58 PM"
Field Salesman,Not mentioned,Jalandhar - Adampur,"15,000 - 16,000",Full Time Jobs,Sales,"29 Apr 2025, 08:58 PM"
Sales Manager Commercial Real Estate JM Road Site,The Urban Jungle Realty,"Pune - Shivaji Nagar, JM Road","20,000 - 21,000",Full Time Jobs,Sales - Real-estate,"29 Apr 2025, 06:22 PM"
Financial Advisor & Administrator,Queries Hub,"Jalandhar - Civil Line, Cool Road, Jalandhar","10,000 - 15,000",Full Time Jobs,"Sales - Health, Banking-&-Financial-Services, Others, B2B-sales + 2 more","29 Apr 2025, 02:47 PM"
Sales Manager,Not mentioned,Hisar - Hisar Cantt,"18,000 - 20,000",Full Time Jobs,Sales - ED-Tech-Sales,"29 Apr 2025, 01:00 PM"
Sales Manager,Refos Energy Private Limited,Kannur - Thavakkara,"20,000 - 30,000",Full Time Jobs,Sales,"29 Apr 2025, 12:47 PM"
EPC Sales Manager,Refos Energy Private Limited,Alappuzha - Kayamkulam,"20,000 - 30,000",Full Time Jobs,Sales,"29 Apr 2025, 12:47 PM"
sales officer,kitchen treasures,Trivandrum - Azhoor,"20,000 - 25,000",Full Time Jobs,Sales - FMCG,"29 Apr 2025, 12:30 PM"
Telecaller sales,Spiru Swastha,Surat - Lal Darwaja,"5,000 - 8,000",Full Time Jobs,Sales,"29 Apr 2025, 12:25 PM"
Automobile Sales Executive,Not mentioned,Kolkata - Park Street,"20,000 - 25,000",Full Time Jobs,Sales - Institutional-Sales,"29 Apr 2025, 12:23 PM"
Inside Sales Executive,Bivocalbirds Technologies Private Limited,Greaternoida - Greater Noida Extention West,"15,000 - 20,000",Full Time Jobs,Sales - Real-estate,"29 Apr 2025, 11:17 AM"
SALES EXECUTIVE || IMMEDIATE HIRING || SALARY UPTO 50000,WINSPARK INNOVATIONS LEARNING PRIVATE LIMITED,"Kota - Kasar, Landmark City Road, New Jawahar Nagar, Sakat Pura + 1 more","28,000 - 50,000",Full Time Jobs,Sales,"29 Apr 2025, 10:33 AM"
JoBox is Hiring for Business sales Executive - Salary 12k-15k,JoBox Hire,"Tirupur - Amaravathi Palayam, Anupparpalayam Pudur, Anupparpalayam, Thaai Mookambikai Nagar + 1 more","12,000 - 15,000",Full Time Jobs,"Sales - Health, Real-estate, IT, Banking-&-Financial-Services + 28 more","29 Apr 2025, 10:26 AM"
Solar Senior Sales Officer,Punarvi Energies Limited,"Hyderabad - Trimulgherry, Secunderabad, Karkhana, Old Alwal + 1 more","30,000 - 50,000",Full Time Jobs,"Sales - FMCG, Solar-System-Sales, B2B-sales, Industrial-Sales","29 Apr 2025, 02:45 AM"
"Sales person for led products like bulb, tubelights panel lights etc.",Not mentioned,"Agra - Agra Cantt, Sadar Bazar, Rohta, Idgah Colony + 1 more","5,000 - 5,500",Full Time Jobs,Sales,"28 Apr 2025, 08:35 PM"
"STORE MANAGER, SALESMAN",ROYALOAK,Tirupati - Karakambadi Road,"12,000 - 13,000",Full Time Jobs,Sales - Retail,"28 Apr 2025, 08:04 PM"
Sales execu,Not mentioned,"Gaya - A P Colony, Aliganj, Bela, Nutan Nagar + 1 more","15,000 - 30,000",Full Time Jobs,Sales,"28 Apr 2025, 07:30 PM"
Sales Executive,Not mentioned,Jaipur - Sitapura,"25,000 - 35,000",Full Time Jobs,Sales - ED-Tech-Sales,"28 Apr 2025, 06:15 PM"
Sales Coordinator,FIVE FINGERS EXPORTS INDIA PVT LTD,"Coimbatore - Singanallur, Hope College, Ramanathapuram, Ondi Pudur + 1 more","18,000 - 25,000",Full Time Jobs,Sales - Manufacturing,"28 Apr 2025, 06:03 PM"
SALES EXECUTIVE,Delivede,"Chennai - Vadapalani, Perungudi","15,000 - 22,000",Full Time Jobs,Sales,"28 Apr 2025, 05:30 PM"
Sales Co-ordinator,Akshaya Building Solutions,Coimbatore - Race Course,"12,000 - 15,000",Full Time Jobs,Sales - Manufacturing,"28 Apr 2025, 04:55 PM"
SALES EXECUTIVE || IMMEDIATE HIRING || SALARY UPTO 50000,WINSPARK INNOVATIONS LEARNING PRIVATE LIMITED,"Mysore - Bilikere, Duddagere, Gokulam Road, Jantagalli + 1 more","28,000 - 50,000",Full Time Jobs,"Sales - Health, Real-estate, IT, Banking-&-Financial-Services + 28 more","28 Apr 2025, 04:39 PM"
telecaller seals marketing,Biparjoy ecom private limited,"Banaskantha - Kanoodar, Ganeshpura, Ambaji, Vadgam + 1 more","7,500 - 15,000",Full Time Jobs,"Sales - IT, B2B-sales, Laptop/Mobile, E-Commerce","28 Apr 2025, 04:23 PM"
Field Assistant Trainee-,BHARAT FINANCIAL INCLUSION LTD.,"Muzaffarnagar - Bhagwanpur, Budhana, Jansath Road","10,000 - 15,000",Full Time Jobs,"Sales - Banking-&-Financial-Services, B2B-sales","28 Apr 2025, 04:01 PM"
ONLINE SALES EXECUTIVE FEMALE CANDIDATE,Not mentioned,"Tirupur - 60 Feet Road, Kongu main road, MS Nagar, Kongu Nagar + 1 more","12,000 - 15,000",Full Time Jobs,Sales,"28 Apr 2025, 03:05 PM"
Sales Executive,Not mentioned,Chandigarh - Industrial Area Phase II,"15,000 - 20,000",Full Time Jobs,Sales,"28 Apr 2025, 02:51 PM"
URGENTLY REQUIRE MALE SALES PROMOTER FOR RETAIL KITCHEN APPLIANCES SHOP,LAKSHMI APPLIANCES,"Salem - Peramanur, Arisipalayam, Leigh Bazaar, Fairlands + 1 more","15,000 - 18,000",Full Time Jobs,Not mentioned,"28 Apr 2025, 02:19 PM"
Im want to sales job any industry,Not mentioned,"Agra - Agra Cantt, Bodla, Sikandra","15,000 - 16,000",Full Time Jobs,Not mentioned,"28 Apr 2025, 01:38 PM"
Sales Executive needed for inside sales job. Work from office role in durgapur.,Not mentioned,"Durgapur - City Center, Andal, Gopalmath, Benachity + 1 more","8,000 - 12,000",Full Time Jobs,Not mentioned,"28 Apr 2025, 11:22 AM"
Required 2 female candidates,Not mentioned,"Udaipur - Ashok Nagar, Bapu Bazaar, Bhuwana","5,000 - 12,000",Full Time Jobs,Not mentioned,"28 Apr 2025, 11:04 AM"
Sales Executive,SRC Fleet and Facilities Pvt Ltd,"Gurgaon - Sector-42, Udyog Vihar Phase III, Wazirabad, Sohna Sector-4 + 1 more","35,000 - 36,000",Full Time Jobs,Not mentioned,"28 Apr 2025, 10:37 AM"
Sales & Marketing,Genki India,Gurgaon - Narsinghpur,"20,000 - 30,000",Full Time Jobs,Not mentioned,"28 Apr 2025, 10:37 AM"
HIRING FOR BUSINESS DEVELOPMENT MANAGER,MADRAS CITY PROPERTIES.COM,"Chennai - Kodambakkam, Madipakkam, Gerugambakkam, Guduvanchery + 1 more","18,000 - 22,000",Full Time Jobs,Not mentioned,"28 Apr 2025, 10:34 AM"
Sales Boy Sales Girl Required,Not mentioned,"Ranchi - Argora Chowk, Ashok Nagar, Bariatu Road, Doranda + 1 more","10,000 - 15,000",Full Time Jobs,Not mentioned,"28 Apr 2025, 10:33 AM"
SALES EXECUTIVE || IMMEDIATE HIRING || SALARY UPTO 50000,WINSPARK INNOVATIONS LEARNING PRIVATE LIMITED,"Gurgaon - Choma, Fazalwas, Hamirpur, Kaliawas + 1 more","28,000 - 50,000",Full Time Jobs,Not mentioned,"28 Apr 2025, 09:55 AM"
SALES EXECUTIVE || IMMEDIATE HIRING || SALARY UPTO 50000,WINSPARK INNOVATIONS LEARNING PRIVATE LIMITED,"Noida - Sector 1, Sector 152, Sector 24, Sector 47 + 1 more","28,000 - 50,000",Full Time Jobs,Not mentioned,"28 Apr 2025, 09:53 AM"
Corporate Sales Executive,Networsys Technologies LLP,"Noida - Sector 62, Sector 63","25,000 - 40,000",Full Time Jobs,Not mentioned,"28 Apr 2025, 09:52 AM"
Immigration Consultant,Niyama Immigration LLP,Delhi - Nehru Place,"20,000 - 21,000",Full Time Jobs,Not mentioned,"28 Apr 2025, 12:15 AM"
Water purifier repair and services,Not mentioned,"Hyderabad - P and T Colony-Dilsukhnagar, Kamala Nagar-Dilsukhnagar, Indira Nagar-Dilsukhnagar, Srinagar Colony-Dilsukhnagar","8,500 - 10,000",Full Time Jobs,Not mentioned,"27 Apr 2025, 11:38 PM"
SALES EXECUTIVE || IMMEDIATE HIRING || SALARY UPTO 50000,WINSPARK INNOVATIONS LEARNING PRIVATE LIMITED,"Chandigarh - Highland Marg, Pinjore, Sector 22C, Sector 37B + 1 more","28,000 - 50,000",Full Time Jobs,Not mentioned,"27 Apr 2025, 10:49 PM"
Sales Executive - Marketing Sales and Marketing,Nippen Electrical Instruments Co.,"Indore - 60 Feet Airport Road, AB Bypass Road, Ambedkar Nagar","25,000 - 40,000",Full Time Jobs,Not mentioned,"27 Apr 2025, 10:22 PM"
Office sales executive,Not mentioned,"Amritsar - Airport Road, New Amritsar Colony, Daburji, Manawala Khurd + 1 more","12,000 - 20,000",Full Time Jobs,Not mentioned,"27 Apr 2025, 09:14 PM"
Sales manager,Not mentioned,Mysore - J P Nagar,"45,000 - 46,000",Full Time Jobs,Not mentioned,"27 Apr 2025, 05:29 PM"
Visual Merchandiser,Flute HR Solutions,"Chennai - Thiruvanmiyur, Choolaimedu","20,000 - 30,000",Full Time Jobs,Not mentioned,"27 Apr 2025, 12:57 PM"
JoBox is Hiring for Business sales Executive - Salary 12k-15k,JoBox Hire,"Thoothukudi - Kurinji Nagar, Muthammal Colony, Anna Nagar, Millerpuram + 1 more","12,000 - 15,000",Full Time Jobs,Not mentioned,"27 Apr 2025, 12:18 PM"
SALES EXECUTIVE || IMMEDIATE HIRING || SALARY UPTO 50000,WINSPARK INNOVATIONS LEARNING PRIVATE LIMITED,"Ghaziabad - Ashok Vatika, Bhur Bharat Nagar, Crossings Republik Road, Faridnagar + 1 more","28,000 - 30,000",Full Time Jobs,Not mentioned,"27 Apr 2025, 10:24 AM"
Business development,CMA Place,Ghaziabad - Meerut Road Industrial Area,"17,000 - 18,000",Full Time Jobs,Not mentioned,"27 Apr 2025, 10:23 AM"
Territory Sales Manager tsm,Not mentioned,"Etawah - Bharthana, Jaswantnagar","25,000 - 35,000",Full Time Jobs,Not mentioned,"26 Apr 2025, 10:35 PM"
Marketing & Sales Executive,ENVISION ELECTRIC VEHICLES PVT LTD,"Chennai - Gerugambakkam, Porur, Virugambakkam, Kolapakkam + 1 more","12,000 - 18,000",Full Time Jobs,Not mentioned,"26 Apr 2025, 10:05 PM"
District Sales Manager,Casey Retail India Private Limited,Balangir - Titilagarh,"32,000 - 42,000",Full Time Jobs,Not mentioned,"26 Apr 2025, 09:04 PM"
Customer Service Associates,Naxose Retail Pvt Ltd,Kottayam - Changanacherry,"12,000 - 16,000",Full Time Jobs,"Sales - FMCG, Food-and-Beverage-Sales, Retail","26 Apr 2025, 06:49 PM"
Sales girl,Not mentioned,"Kottayam - Chingavanam, Arpookkara, Athirampuzha, Adichira + 1 more","12,000 - 13,000",Full Time Jobs,Sales,"26 Apr 2025, 06:47 PM"
SALES EXECUTIVE || IMMEDIATE HIRING || SALARY UPTO 50000,WINSPARK INNOVATIONS LEARNING PRIVATE LIMITED,"Trichy - Gundur, Koothur, Lourdh Swamy Colony, Melapudur + 1 more","28,000 - 50,000",Full Time Jobs,Sales,"26 Apr 2025, 04:54 PM"
SALES EXECUTIVE || IMMEDIATE HIRING || SALARY UPTO 50000,WINSPARK INNOVATIONS LEARNING PRIVATE LIMITED,"Gwalior - Blue Lotus Hills, Fort View Colony, Janak Ganj, Maharajpur + 1 more","28,000 - 30,000",Full Time Jobs,Sales,"26 Apr 2025, 04:20 PM"
PLANET WINSPARK IS IMMEDIATELY FOR SALES EXECUTIVE || || SALARY UPTO 50000,Not mentioned,"Rohtak - Jagdish Colony, Jhajjar Road, Janta Colony, Jasbir Colony + 1 more","28,000 - 50,000",Full Time Jobs,Sales,"26 Apr 2025, 02:49 PM"
IMMEDIATE HIRING FOR SALES EXECUTIVE IN PLASTIC PIPES INDUSTRY WITH ATTRACTIVE SALARY,RISHI POLYMACH PVT LTD,"Gulbarga - Shahbad Road, Chincholi, Housing Board Colony, Jevargi + 1 more","20,000 - 30,000",Full Time Jobs,"Sales - Construction-equipments, Manufacturing, B2B-sales, Industrial-Sales + 1 more","26 Apr 2025, 01:44 PM"
TELLECALLER AND SALES EXECUTIVE,KESHAV GROUP,"Vadodara - Waghodia-Dabhoi Ring Rd, Dabhoi Road, Waghodia - Ajwa Ring Road, Waghodia Road","10,000 - 20,000",Full Time Jobs,Sales - Real-estate,"26 Apr 2025, 01:14 PM"
telecalling job,ECO Urben Living,Ongole - Trunk Road,"10,000 - 15,000",Full Time Jobs,"Sales - Real-estate, Construction-equipments, Telecom","26 Apr 2025, 01:09 PM"
sales executive,BSR FINANCEHUB,"Ahmedabad - Ahmedabad Cantonment, Naroda, Nikol Kathwada, Nikol + 1 more","15,000 - 30,000",Full Time Jobs,Sales - Real-estate,"26 Apr 2025, 12:54 PM"
Inside Sales Executive,Algosparks Technologies,Noida - Sector 64,"15,000 - 15,000",Full Time Jobs,Sales,"26 Apr 2025, 11:40 AM"
SALES EXECUTIVE || IMMEDIATE HIRING || SALARY UPTO 50000,WINSPARK INNOVATIONS LEARNING PRIVATE LIMITED,"Kochi - Ernakulam, Ernakulam South, Arayankavu, Chathamma + 1 more","28,000 - 50,000",Full Time Jobs,Sales,"26 Apr 2025, 10:25 AM"
Sales Executive - Marketing Sales and Marketing,Nippen Electrical Instruments Co.,"Coimbatore - ATT Colony, Andakkapalayam, Anna Nagar, Big Bazaar Street","25,000 - 40,000",Full Time Jobs,"Sales - Health, Real-estate, IT, Banking-&-Financial-Services + 28 more","26 Apr 2025, 10:25 AM"
SALES EXECUTIVE || IMMEDIATE HIRING || SALARY UPTO 50000,WINSPARK INNOVATIONS LEARNING PRIVATE LIMITED,"Kochi - Chengamanad, Desom, Edavanakkad, Eroor + 1 more","28,000 - 50,000",Full Time Jobs,Sales,"26 Apr 2025, 10:23 AM"
Sales and Operation,Not mentioned,"Kolkata - Tollygunge, Bansdroni, Garia, Bhawanipur + 1 more","7,500 - 9,500",Full Time Jobs,Sales,"26 Apr 2025, 09:59 AM"
JoBox is Hiring for Business sales Executive - Salary 12k-15k,JoBox Hire,"Tirunelveli - Kovilpatti, Mettur, Palayapettai, Sankarankovil + 1 more","12,000 - 15,000",Full Time Jobs,"Sales - Health, Real-estate, IT, Banking-&-Financial-Services + 28 more","26 Apr 2025, 09:54 AM"
Business Development Executive,Sirpi Solar Solutions,Tirunelveli - Tirunelveli 1,"15,000 - 20,000",Full Time Jobs,Sales - Solar-System-Sales,"26 Apr 2025, 09:54 AM"
Urgent requirement for Banking,Sahayog Multistate Credit Cooperative Society Pvt,"Nagpur - Gandhibagh, Chatrapati Nagar, Hingna, Umred + 1 more","12,000 - 13,000",Full Time Jobs,Sales - Banking-&-Financial-Services,"26 Apr 2025, 08:34 AM"
Sales executives for selling premium building materials,Not mentioned,Hyderabad - Gachibowli,"20,000 - 23,000",Full Time Jobs,Sales,"26 Apr 2025, 02:48 AM"
"Sales person, machine operator needed",Not mentioned,"Greaternoida - Gamma 1, Sector GAMMA I","8,000 - 8,500",Full Time Jobs,Sales,"25 Apr 2025, 08:38 PM"
Customer Relationship Manager,BivocalBirds,Greaternoida - Amrapali Dream Valley,"15,000 - 20,000",Full Time Jobs,Sales,"25 Apr 2025, 06:30 PM"
Business Development Manager -Edtech.,Not mentioned,"Mumbai - Mulund West, Kalyan West, Bhandup West, Andheri West + 1 more","45,000 - 50,000",Full Time Jobs,Sales - ED-Tech-Sales,"25 Apr 2025, 04:10 PM"
sales Associate,Not mentioned,Hyderabad - Madhapur,"10,000 - 11,000",Full Time Jobs,"Sales - Others, B2B-sales","25 Apr 2025, 01:12 PM"
Opening for Salesman at Arail Mod Naini Killer Showroom,Rameera & Riverside Lifestyles LLP,Allahabad - Naini,"7,500 - 12,500",Full Time Jobs,Sales - Apparel,"25 Apr 2025, 12:46 PM"
Sales loan officers,HDB FINANCIAL SERVICES,"Kota - Kasar, R K Puram, Shashtri Nagar, Transport Nagar + 1 more","15,000 - 17,000",Full Time Jobs,Not mentioned,"25 Apr 2025, 12:17 PM"
Admission Officer Sales & Marketing,Not mentioned,"Kochi - Edappally, Ravipuram","40,000 - 41,000",Full Time Jobs,Sales,"25 Apr 2025, 11:10 AM"
medical representative,Aple pharma,"Hyderabad - Gachibowli, HITEC City, Banjara Hills, Hayat Nagar + 1 more","19,000 - 23,000",Full Time Jobs,"Sales - Health, Pharma","25 Apr 2025, 11:04 AM"
Counter sales and sales executive job,Not mentioned,Mayiladuthurai - Koranad,"5,000 - 10,000",Full Time Jobs,Sales,"25 Apr 2025, 09:43 AM"
Field exquitive sales manager,Not mentioned,Delhi - Chanchal Park,"20,000 - 21,000",Full Time Jobs,Sales,"24 Apr 2025, 08:13 PM"
Salesman at sports shop in Anna Nagar,Not mentioned,"Chennai - Anna Nagar, Ayanavaram, Arumbakkam, Choolaimedu + 1 more","15,000 - 24,000",Full Time Jobs,Sales,"24 Apr 2025, 05:45 PM"
Business Development Executive Female,NAS Healthy Foods,Chennai - Tambaram,"20,000 - 30,000",Full Time Jobs,"Sales - Food-and-Beverage-Sales, B2B-sales","24 Apr 2025, 05:44 PM"
Business Development Executive,A2N Aircon,Mumbai - Goregaon East,"15,000 - 25,000",Full Time Jobs,Sales - B2B-sales,"24 Apr 2025, 03:54 PM"
Wanted Career Aspiring Sales Managers,Star Health and Allied Insurance Company Limited,"Palakkad - Alathur, Chandranagar, Koduvayur, Mannarkkad + 1 more","25,000 - 26,000",Full Time Jobs,Sales - Insurance,"24 Apr 2025, 03:49 PM"
Business Development Executive,NCode Technologies Inc.,Ahmedabad - Nehrunagar,"15,000 - 30,000",Full Time Jobs,Sales,"24 Apr 2025, 01:41 PM"
"Sales Manager, Business developer and sales executive",Not mentioned,"Coimbatore - Gandhipuram, Siddhapudur","15,000 - 20,000",Full Time Jobs,Sales,"24 Apr 2025, 12:51 PM"
Sales man for agriculture products,Not mentioned,Dhupguri - College Para,"8,000 - 20,000",Full Time Jobs,Sales,"24 Apr 2025, 12:29 PM"
